"","Link","ID","Title","Area","Number_of_Rooms","Price","Condition","Year_of_Construction","Comfort_level","Floor","Floors_of_Building","Elevator","Inner_height","Heating","Bathroom_and_Toilet","Orientation","View","Garden_Connection","Attic","Parking","Description","Overhead","Balcony"
"124","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31914491","31914491","13. kerület, Gogol utca",33," 1 ",NA,"felújítandó","1950 elõtt","összkomfortos","5","nincs megadva","van","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","dél","utcai","nincs megadva","nincs megadva","nincs megadva"," XIII. kerületben, Újlipótvárosban kínálunk eladásra, a Gogol utca és a Váci út sarkán, szépen karbantartott, liftes épület 5. emeletén egy felújítandó állapotú egyszobás lakást. Magas elhelyezkedésének köszönhetõen egész nap világos és az utca zaja is kevésbé hallatszik be. A környék infrastruktúrája miatt remek választás lehet, mind befektetésre, mind pedig elsõ lakásnak. Közvetlen közelben 3-as metró Lehel tér állomása, 14-es villamos, 115, 15-ös buszok. Számos bevásárlási lehetõség, orvosi rendelõ, gyógyszertár.A lakás rugalmasan megtekinthetõ. Idõpont egyeztetéssel kapcsolatban keressen bizalommal!   TECNOCASA weboldala   ",NA,NA
"125","https://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/31913506","31913506","7. kerület, Jobbágy utca",30," 1 + 1 fél ",NA,"felújított","1950-1980 között","összkomfortos","4","4","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","délkelet","nincs megadva","nincs megadva","nincs megadva","utca, közterület - ingyenes"," Frissen felújított, felújítás óta még nem lakott lakás eladó!A Városligettõl 8 perc sétatávolságra, a Dózsa György úttól kb. 80 méterre a Jobbágy utca 1. szám alatti társasházban kínáljuk eladásra ezt a 4. emeleti, frissen felújított, DK. fekvésû, fényárban úszó, rendkívül otthonos, remek elosztású ékszerdoboz lakást.A lakásban kialakításra került egy lépcsõvel megközelíthetõ, 10nm-es galéria szint is, mely teljes egészében hálószobának használható, itt ruhatároló komódot, TV állványt is elhelyezhetünk, a fürdõszoba feletti rész pedig ablakos, szellõzethetõ, ide kényelmesen elfér a kétszemélyes, akár 180x200 méretû ágy is.Az ingatlan felújítása során kicseréltük külsõ nyílás-zárókat, a villanyvezetékeket, konyhában és a szobában, valamint a galérián a hideg- és melegburkolatokat és az összes világítótestet is. így az új tulajdonos egy vadonatúj, eddig még nem lakott ingatlanba költözhet!A társasház jó lakóközösségû, zajos, problémás lakók egyáltalán nincsenek sem a környéken sem a társasházban! A társasház rendezett, a külsõ homlokzat 2008-ban renoválásra került, a tetõszerkezet, cserepezet, kéményzet, ereszcsatornarendeszer, néhány éve lett cserélve, valamint a függõsfolyosók renoválása is megörtént pár éve.A belsõ lépcsõház felújítását pedig már tervezi a társasház.A környék Erzsébetváros egyik legkedveltebb része, hiszen a háztól 8 percre található a belvárost és a külvárost összekötõ több hektáros Városliget, ahol hatalmas tórendszer, télen korcsolyapálya, kutyafuttatók, monumentális játszóterek, sportpályák, parkon belüi bicikliutak, futópályák és kültéri edzõhelyek, nyáron kiülõs hamburgerezõ, sörözõk is várják az ide látogatókat.Emellett a közlekedés is az egyik legjobb innen, hiszen Keleti Pályaudvar 2 percre található gyalogosan, ahol M4 és M2 metrók állnak rendelkezésünkre, valamint a Rákóczi út is 1 perc gyalog, ahol a 7-es buszok közlekednek.A Nagykörút, 3. megállóra elérhetõ, ahol a 4-6 villamos közlekedik. A télen-nyáron nyûzsgú Astória-Deák tér és körzete is pár megálló, ahol leírhatatlan mennyiségû szórakozás lehetõség, a legkiválóbb éttermek, borozók, sörözõk, szolgáltatók, egyszóval minden-minden karnyújtásnyira!A lakás egyedi víz, villany és gázórával, illetve rendelkezik.A melegvíz elõállítás Ariston Velis slim bojlerrõl történik.A fûtés gázkonvektor.A lakásban semleges, visszafogott színeket és burkolatokat használtunk, így bárki számára tökéletes választás ez a tip-top garzonlakás. A konyhabútor kiválasztását az új tulajdonosra bízzuk, úgy gondoljuk ez mindenkinek a saját ízlése szerint kell kiválasztásra kerüljön. Természetesen ennek beszerzését és beszerelését is vállajuk, igény esetén.A feltüntetett vételár konyhabútor nélkül értendõ.A lakás per, igény- és tehermentes, 1/1-es tulajdon és megvásárlást követõen, azonnal költözhetõ!Fekvése: D-DK.A lakás tulajdoni lapon 26nm + galéria 10nmA lakás irányára: 22.900.000 forint.Amennyiben további kérdése merülne fel hívjon bizalommal!Érd.: Tüske CsabaAmennyiben nem érne el, kérem, hogy íjon SMS-t az utcanévval és visszahívom! ","10 000 Ft/hó",NA
"126","https://ingatlan.com/viii-ker/elado+lakas/csuszozsalus-lakas/31912973","31912973","8. kerület, Tömõ utca",33," 1 ",NA,"jó állapotú","1950-1980 között","összkomfortos","10 felett","több mint 10","van","3 m-nél alacsonyabb","távfûtés egyedi méréssel","egy helyiségben","délnyugat","utcai","nem",NA,"utca, közterület"," Csak nálam, Tulajdonos nem árulja!Tömõ utcában eladó 33m2-es, 1 szobás CSENDES, VILÁGOS , magas EMELETI, MÛSZAKILAG FELÚJÍTOTT, NAGY ERKÉLYES lakás.Magas emeletének köszönhetõen PANORÁMÁS és NAPFÉNYES.Az ingatlan TEHERMENTES, AZONNAL KÖLTÖZHETÕ.Az épületben a teljes kényelmet 3 FELÚJÍTOTT LIFT is szolgálja, melybõl az egyik TEHERLIFT- KÖLTÖZÉS EGYSZERÛEN MEGOLDOTT.Az épület hátsó részénél AKADÁLYMENTESÍTETT RÁMPA van létesítve.A HÁZ BIZTONSÁGÁÉRT KAMERARENDSZER van használatban.Infrastrukturája és közlekedése kiváló.FÛVÉSZKERT pár perc sétára található.PARKOLÁS a ház elõtt.5 perc sétán belül KLINIKÁK metrómegálló.6 perc sétán belül a Corvin Pláza8 perc sétán belül a 4-es 6-os villamosKözelben a Fazekas Mihály Gimnázium, SOTE, Nemzeti Közszolgálati Egyetem. Számos iskola, óvoda. Gyógyszertár, COOP, SPAR, zöldséges a közelben. ",NA,NA
"127","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31909612","31909612","8. kerület, Kis Fuvaros utca",31," 1 ",NA,"felújítandó","1950 elõtt","komfortos","3","3","nincs","3 m-nél alacsonyabb","gáz (konvektor)","egy helyiségben","délkelet","utcai","nem","legfelsõ emelet, nem tetõtéri","utca, közterület - fizetõs övezet"," Tulajdonostól Eladó lakás Bp.VIIIker Kisfuvaros utcában ,szép rendezett házban ,jó lakó közösség.A ház tégla épitésü 3 emeletes kevés lakás.Az ingatlan 31nm kedves világos ,ami felújtást igényel.3 emeleten található ,lift nincs .Nagyon jó környék ,kiváló közlekedés,5percben ,metrok,villamos ,busz,.Bevásárló központ,orvosi rendelõ,ovoda ,iskola,piac.Befektetésnek kiváló,jól kiadható.Kérem csak magánszemélyek keressenek.Köszönöm ",NA,NA
"128","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31908935","31908935","8. kerület, Józsefváros – Népszínháznegyed",35," 1 + 1 fél ",NA,"felújítandó","1950 elõtt","összkomfortos","3","nincs megadva","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","utcai","nincs megadva","nem tetõtéri","nincs megadva"," ***** Fiumei úti, 35nm-es, 3. emeleti, felújítandó, könnyen 2 szobássá alakítható, szuper lokációjú lakás eladó!!! ******A Teleki és a II. János Pál pápa tér közvetlen közelében, utcai nézetû, délkeleti tájolású, 35nm valós alapterületû, felújítandó lakás várja jövõbeni tulajdonosát.A lakás 3. emeleti, biztonsági ráccsal ellátott folyosórésszel és már új mûanyag biztonsági bejárati ajtóval és ablakkal szerelt. Jelenleg 2 bejárattal bír.Az épület belül jó állapotú, karbantartása folyamatos, lakóközössége összetartó, barátságos.Tágas belsõ udvarral rendelkezik, ahol a társasháztól udvari,zárt parkoló bérelhetõ.Semmelweis Egyetem, Természettudományi Múzeum ill. János Pál pápa téri és Keleti pályaudvar metro állomás karnyújtásnyira helyezkedik el.Közlekedése kivaló 24, 28, 28A, 37, 37A villamosok és számos buszok megállója a közelben találhatóak, bevásárlási lehetõségek (Teleki téri LIDL és II. János Pál pápa téri Tesco expressz) szintén a közvetlen közelben elérhetõek.Amennyiben felkeltettem érdeklõdését, kérem keressen bizalommal.Ügyfeleim részére teljes körû ügyintézést vállalok az OTP Bank által biztosított hitel, CSOK, más pénzügyi szolgáltatásainkkal kapcsolatban, valamint az adásvételhez tapasztalt ügyvédi segítséget is biztosítok.Referencia szám: M182917 ",NA,NA
"129","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31908893","31908893","13. kerület, Angyalföld",30," 1 ",NA,"jó állapotú","1950 elõtt","nincs megadva","1","5","nincs","3 m-nél alacsonyabb","gáz (konvektor)","egy helyiségben","északkelet","udvari","nincs megadva","nincs megadva","nincs megadva"," Kellemes angyalföldi társasházban rejtõzik a kis lakás. Rejtõzik, mivel még a belsõ udvarra is néz, de ennek köszönhetõen meglehetõsen csendes is. A tágas belsõ udvarnak köszönhetõen azonban mégis világos lakásról van szó. Fenntartása pénztárcabarát és a lakáshoz tartozik tároló mellett pince rész is!Környéken rendkívül jó a közlekedés és élelmiszerboltok mellett bútor áruháztól az edzõteremig szerencsére minden megtalálható.",NA,NA
"130","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31907016","31907016","8. kerület, Józsefváros – Magdolnanegyed",33," 1 ",NA,"újszerû","2001-2010 között","összkomfortos","3","4","nincs megadva","nincs megadva","házközponti","egy helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva"," 2003-as építésû társasház 3.emeletén eladó, 33 m2-es, AZONNAL BIRTOKBA VEHETÕ, tehermentes lakás!Jellemzõi:- NAPFÉNYES lakás, nagy ablakok és FRANCIA ERKÉLY- biztonságos házközponti fûtés- frissen festett- felújított, új fürdõszoba- központi elhelyezkedés- közlekedés kiváló- pár lépésre minden (piac, üzletek, éttermek)A társasház lakói fõleg egyetemisták, csendes, nyugodt, tiszta, lift nélküli épület.Nagyon jó vétel, ne hagyja ki !Hívjon BÁRMIKOR, állok rendelkezésére! ",NA,NA
"131","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31906105","31906105","8. kerület, Karácsony Sándor utca",30," 1 ",NA,"felújított","1950 elõtt","összkomfortos","1","3","nincs","3 m vagy magasabb","gáz (konvektor)","külön és egyben is","kelet","nincs megadva","nincs megadva","nem tetõtéri","utca, közterület"," Eladó VIII. kerületében a Kálvária tér közelében egy, 1. emeleti galériázott garzon lakás. A lakás a belsõ udvarra néz.A társasházban,munkálatok folynak,ezért az udvar most még nem rendezett.30 nm-es,1 éve teljes körûen fel lett újítva. Csendes lakóközösség.Ablak, ajtó: Hõszigetelt mûanyag l.Burkolatok: laminált parketta, kerámia járólapgázkonvektor fûtés.Konyhabútor: IKEABelmagasság: 3, 50 m,így álló galériás.Közösk.5500 ftKözlekedés kiválóBiztonságos, bekamerázott környék,Gyors költözhetõség.","25 000 Ft/hó",NA
"132","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31905357","31905357","8. kerület, Bauer Sándor utca",36," 1 ",NA,"közepes állapotú","1950 elõtt","összkomfortos","3","3","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","nincs megadva","udvari","nincs megadva","nem tetõtéri","utca, közterület"," VIII. kerületben a Bauer Sándor utcában eladó rendezett, jó állapotú társasház III. emeletén jelenleg 1 szobás de MÁSFÉL SZOBÁSSÁ ALAKÍTHATÓ, közepes állapotú lakás. A konyha ablakos és külön helyiségben található, a szoba 2 ablaka a belsõ udvarra néz. Közös költsége 13.000 forint/hó. Érdemes megnézni, közlekedésileg kiváló helyen található. A kerület fejlõdõ részén.Az ingatlan ára: 18,4 millió forint ",NA,NA
"133","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31902565","31902565","13. kerület, Angyalföld – Gyöngyösi utcai lakótelep",36," 1 ",NA,"felújítandó",NA,"összkomfortos","3","5","nincs","3 m-nél alacsonyabb","gáz (konvektor)","külön helyiségben","nincs megadva","utcai","nincs megadva","nem tetõtéri","utca, közterület"," Eladó a Madarász kórháznál. a Gyöngyösi uti, megállótól 2 percre 1 szobás tégla, gázos, 3. emeleti világos lakás. Zárt lépcsõházból nyílik, - nem körfolyosós-, az utcára nézõ ablakok. A lakás papíron 35 m2. A pincében egy tároló is van. A lakás tehermentes, (1/1 tulaldonu) üres, azonnal átvehetõ. A közelben megfelelõ az infrastruktúra, iskola,.óvoda, üzletek (Spár , Duna pláza), posta, park, stb. a közvetlen közelben megtalálhatóak, de nincs messze egyéb lehetõség sem. A jó közlekedést, metró, és busz (éjszakai járat is) biztosítja. A környék nyugodt, biztonságos ",NA,NA
"134","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31895838","31895838","8. kerület, Delej utca",36," 1 ",NA,"jó állapotú","1950 elõtt","összkomfortos","1","5","nincs","3 m vagy magasabb","gáz (konvektor)","külön helyiségben","délkelet","kertre nézõ","nincs megadva","nincs megadva","udvari beálló"," Eladásra kínálunk a Tisztviselõ telepen egy 36-m2-es, 1-em, NAPFÉNYES erkélyes lakást.Ha van olyan, aki szeretne egy napfényes lakást az megtalálta az igazit.Az ingatlant csendes nyugodt környezet, kiváló közlekedés jellemez.A társasház folyamatosan részt vesz pályázatokon és végez felújításokat.Parkolás zárt udvarban, 24 órás portaszolgálat biztosítja a beléptetést. ",NA,NA
"135","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31894173","31894173","8. kerület, Kálvária tér",33," 1 ",NA,"felújított","1950-1980 között","összkomfortos","1","nincs megadva","van","nincs megadva","gáz (cirko)","külön helyiségben","kelet","nincs megadva","nincs megadva","nincs megadva","nincs megadva"," Felújított egy szobás lakás a Kálvária térnél!Felújítás során teljes gépészet, burkolat, illetve nyílászáró csere megtörtént.Hûtõ-fûtõ klíma került beszerelésre, a kényelem fokozásáért!Elhelyezkedésének köszönhetõen, tömegközlekedés szempontjából is ideális választás!Amennyiben elnyerte tetszését, keressen bizalommal, akár hétvégén is! ","7 000 Ft/hó",NA
"136","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31892219","31892219","8. kerület, Visi Imre utca",33," 1 ",NA,"felújított","1950 elõtt","összkomfortos","2","3","nincs","3 m vagy magasabb","fan-coil","egy helyiségben","dél","utcai","nem","nem tetõtéri","utca, közterület - ingyenes"," Felújított, emeleti garzon.Orczy térnél, a csendes, nyugodt Visi Imre utcában, jó állapotú társasház második emeletén eladó egy 33 m2-es, tágas garzon.A felújított lakás ablakai az utca felé néznek, déli fekvésének köszönhetõen világos.A kellemes hõmérsékletet egy korszerû hûtõ-fûtõ klíma biztosítja.Kitûnõ a közlekedés a környéken, 24-es, 28-as, 62-es villamos, 9-es, 99-es busz, 83-as troli. 10 perc alatt elérhetõ a Keleti pályaudvari, vagy a Nagyvárad téri közlekedési csomópont.A közelben számos egyetem található, így kiadásra is remek választás. ","10 500 Ft/hó",NA
"137","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31891271","31891271","13. kerület, Szent László út",32," 1 ",NA,"jó állapotú",NA,"összkomfortos","2","2","nincs","3 m-nél alacsonyabb","gáz (konvektor)","egy helyiségben","nincs megadva","utcai","nem","nem tetõtéri","udvari beálló - benne van az árban"," Budapest, 13. kerület csendes utcájában, áron alul eladó egy 32 m2-es jó elrendezésû, napfényes tégla építésû lakás. Kétemeletes ház felsõ szintjén található, a tágas 20 m2-es szoba mellett egy kényelmes étkezõs konyha, kádas fürdõ WC-vel és elõszoba található az ingatlanban.A lakás belsõ kertre nézõ, függõfolyosóról megközelíthetõ. Mivel ez az utolsó lakás, az elõtte lévõ folyosó részt erkélyszerûen használhatja lakója, ez rácsos ajtóval le is van zárva. A ház pincéjében saját tároló is tartozik az ingatlanhoz. A fûtés gázkonvektorral mûködik, a melegvizet villanybojler biztosítja. Egyedi mérõórákkal rendelkezõ, alacsony rezsijû lakás. Egy autónak beállóhely, és közös kert is használható.Ha befektetésnek keresi, megbízható bérlõ is átvehetõ, ha lakni szeretné, egy-két hónapon belül költözhetõ. A közlekedés kiváló, de mégis csendes utcában fekszik. Ha felkeltette érdeklõdését, vagy további információra lenne szüksége, hívhat a hét bármely napján! Kérem ingatlanosok ne keressenek, van ingatlanos a családban! ",NA,NA
